설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,세부위치,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
일월면사무소,경상북도,영양군,경상북도 영양군 일월면 영양로 2419,경상북도 영양군 일월면 도계리 653-2,36.7023753810,129.1287600016,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
영양읍분회경로당,경상북도,영양군,경상북도 영양군 영양읍 동서부길 15,경상북도 영양군 영양읍 동부리 194-3,36.6651367608,129.1167130986,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
동부1리경로당,경상북도,영양군,경상북도 영양군 영양읍 황용천길 68,경상북도 영양군 영양읍 동부리 508-4,36.6672016261,129.1153718178,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
영의33경로당,경상북도,영양군,경상북도 영양군 영양읍 동서부길 15,경상북도 영양군 영양읍 동부리 194-3,36.6651367608,129.1167130986,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
LH아파트경로당,경상북도,영양군,경상북도 영양군 영양읍 영양창수로 93(영양동부엘에이치아파트),,36.66296096,129.1241728,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
서부LH아파트경로당,경상북도,영양군,경상북도 영양군 영양읍 동서대로 34,경상북도 영양군 영양읍 서부리 497,36.6627723279,129.1121202998,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
도무골경로당,경상북도,영양군,경상북도 영양군 영양읍 동부천2길 39,경상북도 영양군 영양읍 동부리 442-5,36.6701261550,129.1142443470,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
서부1리경로당,경상북도,영양군,경상북도 영양군 영양읍 시장4길 19,경상북도 영양군 영양읍 서부리 2-23,36.6634807952,129.1170531061,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
서부2리경로당,경상북도,영양군,경상북도 영양군 영양읍 팔수로 541,경상북도 영양군 영양읍 서부리 534-1,36.6617116213,129.1119177483,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
팔수로 경로당,경상북도,영양군,경상북도 영양군 영양읍 팔수로 542,경상북도 영양군 영양읍 서부리 534-4,36.6615129450,129.1117205317,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
무학리 경로당,경상북도,영양군,경상북도 영양군 영양읍 비리동천길 429-61,경상북도 영양군 영양읍 무학리 175,36.6807194562,129.1859811487,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
서부경로당,경상북도,영양군,경상북도 영양군 영양읍 옥골1길 5,경상북도 영양군 영양읍 서부리 197,36.6646912412,129.1131731050,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
영양할머니경로당,경상북도,영양군,경상북도 영양군 영양읍 옥골3길 12-3,경상북도 영양군 영양읍 서부리 469-5,36.6639560026,129.1121762519,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
서부3리경로당,경상북도,영양군,경상북도 영양군 영양읍 자부1길 25,경상북도 영양군 영양읍 서부리 431-7,36.6660260260,129.1099567639,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
북새경로당,경상북도,영양군,경상북도 영양군 영양읍 지역골길 9,경상북도 영양군 영양읍 서부리 386-4,36.6656596041,129.1104906110,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
서부4리경로당,경상북도,영양군,경상북도 영양군 영양읍 솔광장길 9-3,경상북도 영양군 영양읍 서부리 336-2,36.6654815612,129.1131730244,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
황용리경로당,경상북도,영양군,경상북도 영양군 영양읍 황용길 131,경상북도 영양군 영양읍 황용리 121-7,36.6925269059,129.1034253638,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
현1리경로당,경상북도,영양군,경상북도 영양군 영양읍 현동1길 33,경상북도 영양군 영양읍 현리 295-1,36.6535115932,129.1186503993,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
양평경로당,경상북도,영양군,경상북도 영양군 영양읍 양평길 88-18,경상북도 영양군 영양읍 현리 653-11,36.6481296506,129.1068035973,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
현3리경로당,경상북도,영양군,경상북도 영양군 영양읍 현동3길 5-5,경상북도 영양군 영양읍 현리 232-6,36.6454409458,129.1219826363,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
감천리경로당,경상북도,영양군,경상북도 영양군 영양읍 감천2길 31,경상북도 영양군 영양읍 감천리 826-11,36.6331238329,129.0888136851,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
감천리진막골경로당,경상북도,영양군,경상북도 영양군 영양읍 진막골길 73,경상북도 영양군 영양읍 감천리 88,36.6505523266,129.0947629204,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
감천2리경로당,경상북도,영양군,경상북도 영양군 영양읍 지평길 51,경상북도 영양군 영양읍 감천리 581-7,36.6203569950,129.0898604773,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
삼지1리경로당,경상북도,영양군,경상북도 영양군 영양읍 삼지길 98-4,경상북도 영양군 영양읍 삼지리 312-2,36.6666242003,129.1281308309,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
삼지2리경로당,경상북도,영양군,경상북도 영양군 영양읍 연지길 126-1,경상북도 영양군 영양읍 삼지리 49-15,36.6737632072,129.1328806639,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
하원리경로당,경상북도,영양군,경상북도 영양군 영양읍 상원로 27,경상북도 영양군 영양읍 하원리 290-7,36.6617341727,129.1393814448,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
상원1리경로당,경상북도,영양군,경상북도 영양군 영양읍 상원로 260,경상북도 영양군 영양읍 상원리 405-5,36.6781062943,129.1476390705,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
상원2리경로당,경상북도,영양군,경상북도 영양군 영양읍 새못골길 6,경상북도 영양군 영양읍 상원리 318-4,36.6839785794,129.1480986076,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
상원3리경로당,경상북도,영양군,경상북도 영양군 영양읍 상원로 472,경상북도 영양군 영양읍 상원리 808-4,36.6872307545,129.1388272865,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
대천1리경로당,경상북도,영양군,경상북도 영양군 영양읍 영양창수로 421-2,경상북도 영양군 영양읍 대천리 433,36.6506468813,129.1562618222,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
선당 경로당,경상북도,영양군,경상북도 영양군 영양읍 선당길 5,경상북도 영양군 영양읍 대천리 257-1,36.6479554087,129.1618876080,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
대천2리경로당,경상북도,영양군,경상북도 영양군 영양읍 옥산3길 9,경상북도 영양군 영양읍 대천리 933-10,36.6567286566,129.1422877770,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
화천1리경로당,경상북도,영양군,경상북도 영양군 영양읍 영양창수로 577,경상북도 영양군 영양읍 화천리 879-5,36.6452321686,129.1711307098,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
화천2리경로당,경상북도,영양군,경상북도 영양군 영양읍 창암3길 31,경상북도 영양군 영양읍 화천리 622-1,36.6365650295,129.1771956703,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
무창1리경로당,경상북도,영양군,경상북도 영양군 영양읍 영양창수로 939,경상북도 영양군 영양읍 무창리 628-1,36.6325615825,129.1994487904,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
무창2리경로당,경상북도,영양군,경상북도 영양군 영양읍 낙동정맥로 182,경상북도 영양군 영양읍 무창리 351-4,36.6490874668,129.2053300983,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
무창3리경로당,경상북도,영양군,경상북도 영양군 영양읍 금지1길 10-4,경상북도 영양군 영양읍 무창리 850-2,36.6195421378,129.1994369290,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
양구리경로당,경상북도,영양군,경상북도 영양군 영양읍 양구길 9,경상북도 영양군 영양읍 양구리 75-8,36.5948397912,129.2121101289,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
기산리경로당,경상북도,영양군,경상북도 영양군 영양읍 기산길 491,경상북도 영양군 영양읍 기산리 16-3,36.6769715609,129.2587076797,,경상북도 영양군청,054-680-5195,2024-07-23,5170000,경상북도 영양군
숭의1.3동,인천광역시,미추홀구,인천광역시 미추홀구 석정로92번길 21-17,,37.46724303,126.6472204,,인천광역시 미추홀구,032-728-6101,2024-07-26,3510500,인천광역시 미추홀구
숭의2동,인천광역시,미추홀구,인천광역시 미추홀구 경인로34번길 20,,37.46303566,126.6472695,,인천광역시 미추홀구,032-728-6121,2024-07-26,3510500,인천광역시 미추홀구
용현2동,인천광역시,미추홀구,인천광역시 미추홀구 용마루로 56,,37.45617741,126.6442199,,인천광역시 미추홀구,032-728-6181,2024-07-26,3510500,인천광역시 미추홀구
용현3동,인천광역시,미추홀구,인천광역시 미추홀구 인주대로 133,,37.45674657,126.6519011,,인천광역시 미추홀구,032-728-6201,2024-07-26,3510500,인천광역시 미추홀구
용현5동,인천광역시,미추홀구,인천광역시 미추홀구 토금북로 60,,37.45255004,126.6402604,,인천광역시 미추홀구,032-728-6221,2024-07-26,3510500,인천광역시 미추홀구
인소망약국,인천광역시,미추홀구,인천광역시 미추홀구 미추로 52 (숭의동),,37.46459516,126.6462289,,인천광역시 미추홀구,032-873-7426,2024-07-26,3510500,인천광역시 미추홀구
열린연세약국,인천광역시,미추홀구,"인천광역시 미추홀구 토금남로 53 (용현동, 한양프라자 105호)",,37.45081807,126.6380872,,인천광역시 미추홀구,032-882-7749,2024-07-26,3510500,인천광역시 미추홀구
용현독일약국,인천광역시,미추홀구,인천광역시 미추홀구 독정이로 7 (용현동),,37.45677715,126.6546771,,인천광역시 미추홀구,032-882-8899,2024-07-26,3510500,인천광역시 미추홀구
미추홀노인인력개발센터,인천광역시,미추홀구,인천광역시 미추홀구 독정이로 87 미추홀구청 본관3청사 1층,,37.46255406,126.6505414,,인천광역시 미추홀구,032-888-8260,2024-07-26,3510500,인천광역시 미추홀구
용현1.4동,인천광역시,미추홀구,인천광역시 미추홀구 인주대로 198,,37.45480112,126.6585755,,인천광역시 미추홀구,032-728-6161,2024-07-26,3510500,인천광역시 미추홀구
숭의4동,인천광역시,미추홀구,인천광역시 미추홀구 경인로156번길 32,,37.46483916,126.6591374,,인천광역시 미추홀구,032-728-6141,2024-07-26,3510500,인천광역시 미추홀구
도화1동,인천광역시,미추홀구,인천광역시 미추홀구 경인로 295,,37.46090745,126.673829,,인천광역시 미추홀구,032-728-6281,2024-07-26,3510500,인천광역시 미추홀구
도화2.3동,인천광역시,미추홀구,인천광역시 미추홀구 장고개로 29-1,,37.47092611,126.6661471,,인천광역시 미추홀구,032-728-6301,2024-07-26,3510500,인천광역시 미추홀구
주안1동,인천광역시,미추홀구,인천광역시 미추홀구 주안서로53번길 22,,37.46379112,126.67658,,인천광역시 미추홀구,032-728-6321,2024-07-26,3510500,인천광역시 미추홀구
주안2동,인천광역시,미추홀구,인천광역시 미추홀구 남주길43번길 14-29,,37.45469924,126.6727245,,인천광역시 미추홀구,032-728-6341,2024-07-26,3510500,인천광역시 미추홀구
도화태평양약국,인천광역시,미추홀구,"인천광역시 미추홀구 제일로 34, 1층 (도화동)",,37.45854234,126.6739386,,인천광역시 미추홀구,070-8845-6257,2024-07-26,3510500,인천광역시 미추홀구
수성당약국,인천광역시,미추홀구,인천광역시 미추홀구 경인로 344 (주안동),,37.45835196,126.6781803,,인천광역시 미추홀구,032-866-6181,2024-07-26,3510500,인천광역시 미추홀구
힐스테이트푸르지오주안,인천광역시,미추홀구,인천광역시 미추홀구 남주길 150 힐스테이트푸르지오주안 관리사무소,,37.45343014,126.6768057,,인천광역시 미추홀구,032-873-0995,2024-07-26,3510500,인천광역시 미추홀구
