연번,가맹점명,업종명,전화번호,읍면동,소재지 도로명주소,위도,경도
9248,잉글리시아이영어교습소,학원/교육,,고운동,[30063] 세종특별자치시 마음안로 13 상가동 106호,36.505061,127.2393825
9249,잉글리시에그 세종센터,학원/교육,044-866-0542,대평동,[30152] 세종특별자치시 대평로 71 5층 502호,36.47327534,127.2772195
9250,잉꼬가든,일반음식점,044-862-7802,전의면,[30004] 세종특별자치시 전의면 의당전의로 1004-6 잉꼬가든,36.67896108,127.1972872
9251,잉크플러스,의류/잡화/안경,044-866-2982,조치원읍,[30024] 세종특별자치시 조치원읍 새내16길 37 잉크플러스,36.60427469,127.299687
9252,자갈돈돈,일반음식점,044-862-4111,조치원읍,[30019] 세종특별자치시 조치원읍 내창2길 30 1층,36.60808409,127.2900729
9253,자갈치브라더스세종점,일반음식점,044-835-8580,보람동,[30150] 세종특별자치시 호려울로 9 1층104호,36.47709056,127.288243
9254,자갈치세꼬시,일반음식점,044-862-8884,조치원읍,[30021] 세종특별자치시 조치원읍 행복4길 19 목화빌1층,36.60460717,127.291882
9255,자금성,일반음식점,044-865-8010,나성동,[30127] 세종특별자치시 한누리대로 283 1층 자금성,36.4893977,127.256556
9256,자금성,일반음식점,044-865-8010,나성동,[30127] 세종특별자치시 한누리대로 283 1층 자금성,36.4893977,127.256556
9257,자금식당,일반음식점,044-865-8001,나성동,[30127] 세종특별자치시 한누리대로 283 114호 세진팰리스,36.4893977,127.256556
9258,자기사랑심리상담센터,학원/교육,044-868-0402,어진동,"[30103] 세종특별자치시 한누리대로 496 어진동, 세중리슈빌S 210호",36.50761068,127.2622654
9259,자기주도독서교실,학원/교육,,한솔동,[30130] 세종특별자치시 누리로 28 605동704호,36.47532397,127.2542017
9260,자기표현미용실,미용/뷰티/위생,070-7532-9252,조치원읍,[30027] 세종특별자치시 조치원읍 장안로 32 7호,36.59895839,127.3013667
9261,자담치킨,일반음식점,044-866-5210,도담동,[30098] 세종특별자치시 보듬3로 8-23 110호 자담치킨,36.51437006,127.2579365
9262,자담치킨 도담점,일반음식점,044-866-5210,도담동,[30098] 세종특별자치시 보듬3로 8-23 까사누보 1층 110호 자담치킨,36.51437006,127.2579365
9263,자담치킨 어진점,일반음식점,044-868-9555,어진동,"[30121] 세종특별자치시 가름로 232 138,139호",36.49562274,127.2649127
9264,자담치킨 한솔점,일반음식점,044-866-5887,한솔동,[30130] 세종특별자치시 누리1로 81 1층 105호,36.4777245,127.2489673
9265,자담치킨 반곡동점,일반음식점,044-865-8600,반곡동,[30145] 세종특별자치시 반곡1길 9 상가 B110호,36.49709605,127.3110322
9266,자동차검사소 2사무소,미용/뷰티/위생,044-415-1825,고운동,[30063] 세종특별자치시 마음로 49 203-702,36.5026254,127.2347848
9267,자라다남아미술학원,학원/교육,044-863-6305,고운동,"[30063] 세종특별자치시 고운서길 16 6층 604,605호",36.5059411,127.2346629
9268,자라온아동발달연구소,미용/뷰티/위생,044-903-0996,나성동,[30127] 세종특별자치시 한누리대로 249 5층 504호,36.48642925,127.2574548
9269,자람영어교습소,학원/교육,,어진동,[30122] 세종특별자치시 다솜로 7 파크블랑 A동 214호,36.49825603,127.2564491
9270,자매밥상,일반음식점,,조치원읍,[30021] 세종특별자치시 조치원읍 충현로 185 101호 자매밥상,36.60502539,127.2940243
9271,자매성,일반음식점,044-275-4225,부강면,[30075] 세종특별자치시 부강면 오대길 8 외1 자매성,36.52877542,127.3701033
9272,자매수예점,의류/잡화/안경,044-275-5203,부강면,[30075] 세종특별자치시 부강면 부강4길 11 1층,36.52933897,127.3675974
9273,자몽플라워,의류/잡화/안경,,조치원읍,[30016] 세종특별자치시 조치원읍 세종로 2670 자몽플라워,36.62406663,127.2907764
9274,자미원순대,일반음식점,044-867-1947,조치원읍,[30021] 세종특별자치시 조치원읍 행복12길 25 1층,36.60465625,127.2940835
9275,자스민 언어발달센터,산모/육아,044-867-0147,소담동,[30147] 세종특별자치시 한누리대로 1974 404호,36.48820065,127.3016575
9276,자아몬테소리클래스(JMC),학원/교육,044-867-0905,종촌동,[30064] 세종특별자치시 달빛로 16 803동 202호,36.49960842,127.2507657
9277,자연건강원,병원/약국,044-865-5297,조치원읍,[30027] 세종특별자치시 조치원읍 새내로 76 1층,36.59870863,127.2987313
9278,자연농원,슈퍼/마트,044-863-3999,전의면,[30005] 세종특별자치시 전의면 운주산로 1410-1 유천리496,36.68312121,127.1808858
9279,자연속에 에스테틱,미용/뷰티/위생,,나성동,[30128] 세종특별자치시 나성로 125-4 7층 707호,36.49024133,127.2588918
9280,자연을담은과일 세종점,기타,,나성동,[30127] 세종특별자치시 한누리대로 283 113호,36.4893977,127.256556
9281,자연의모든것,슈퍼/마트,044-862-8830,조치원읍,[30032] 세종특별자치시 조치원읍 도원1로 16 푸르지오 상가108호,36.59185225,127.289886
9282,자연이반찬,기타,044-866-3397,부강면,[30077] 세종특별자치시 부강면 금호검시길 14-1,36.49381157,127.3707989
9283,자연주의 스킨&슈가링왁싱,미용/뷰티/위생,,다정동,[30123] 세종특별자치시 한누리대로 321 231호,36.4930068,127.2557849
9284,자연치유한의원,병원/약국,044-866-0084,금남면,[30089] 세종특별자치시 금남면 청룡안길 114 114,36.44941882,127.3248507
9285,자오헤어,미용/뷰티/위생,044-862-2023,한솔동,[30130] 세종특별자치시 노을3로 104 1층101호,36.48034984,127.2537296
9286,자유이용원,미용/뷰티/위생,044-862-5850,조치원읍,[30024] 세종특별자치시 조치원읍 새내16길 10,36.60388721,127.2981591
9287,자이더시티 영수공부방,학원/교육,,산울동,[30091] 세종특별자치시 산울2로 40 503동 201호,36.53048548,127.2596589
9288,자이세탁,의류/잡화/안경,044-863-6786,조치원읍,[30039] 세종특별자치시 조치원읍 도원로 16 302동 202호 (자이아파트상가),36.59109224,127.2908988
9289,자이언미술공부방,학원/교육,,조치원읍,[30021] 세종특별자치시 조치원읍 충현로 159 105동203호,36.60171823,127.2925454
9290,자이언트세종 김성호바이크,스포츠/헬스,044-866-1717,조치원읍,[30020] 세종특별자치시 조치원읍 문화길 27 1층,36.60201578,127.289536
9291,자인한의원,병원/약국,044-272-8875,새롬동,[30126] 세종특별자치시 새롬중앙로 63 온누리타워2층 자인한의원,36.48653753,127.2502552
9292,자장자장,일반음식점,044-866-2727,다정동,"[30123] 세종특별자치시 다정중앙로 52 페스티발2 201,2호",36.49518298,127.2492567
9293,자전거마을,자동차/자전거,,대평동,[30152] 세종특별자치시 대평로 86 해들마을6단지 상가 센트럴애비뉴 A106호,36.47484741,127.2763792
9294,작두집연탄구이,일반음식점,044-866-5557,도담동,[30100] 세종특별자치시 보듬3로 8-27 새한프라자 112호,36.51462176,127.2578336
9295,작목반건강원,병원/약국,,조치원읍,[30027] 세종특별자치시 조치원읍 조치원8길 34-7 작목반건강원,36.59991668,127.300341
9296,작심스터디카페,학원/교육,044-865-0918,아름동,[30100] 세종특별자치시 세종로 1234-12 4층 403호~407호,36.48006,127.289041
9297,작심스터디카페 세종아름점,학원/교육,044-865-0918,아름동,[30100] 세종특별자치시 세종로 1234-12 4층 403호~407호,36.48006,127.289041
9298,작심스터디카페 세종다정점,가전/통신,044-867-0908,다정동,"[30124] 세종특별자치시 다정중앙로 39 403,405,406호",36.49402563,127.248654
9299,작심스터디카페 세종종촌점,학원/교육,,종촌동,[30064] 세종특별자치시 달빛로 59 5층 501호(호만빌딩),36.5042434,127.2497611
9300,작업실701,학원/교육,,나성동,[30128] 세종특별자치시 한누리대로 312 705호,36.49211202,127.2568203
9301,작은놀이터 새롬,슈퍼/마트,,새롬동,"[30126] 세종특별자치시 새롬중앙로 55 1층 108호(새롬동, 행운빌딩)",36.485754,127.2503408
9302,작은쉼터,일반음식점,,조치원읍,[30016] 세종특별자치시 조치원읍 운주산로 60 1층124호,36.63583639,127.289271
9303,작은언니네가구 세종점,슈퍼/마트,044-863-8768,장군면,[30050] 세종특별자치시 장군면 의당전의로 548 2층 가구동,36.52753862,127.1849048
9304,작은여유,일반음식점,044-862-3489,조치원읍,[30024] 세종특별자치시 조치원읍 조치원5길 12-4 1층,36.60188504,127.2994403
9305,작은행복,의류/잡화/안경,,조치원읍,[30024] 세종특별자치시 조치원읍 문화로 5-1 작은행복,36.60211003,127.3009248
9306,잘가르치는학원,학원/교육,,고운동,[30063] 세종특별자치시 마음로 70 704호,36.50502006,127.2343817
9307,잘생긴가게,부동산/인테리어,,한솔동,[30130] 세종특별자치시 노을3로 19 상가동1층134호,36.48144368,127.2600691
9308,잘생김밥,일반음식점,044-862-2876,도담동,[30098] 세종특별자치시 보람로 95 상가2동 103호,36.51633822,127.2614124
9309,잡곡뱅크,슈퍼/마트,,조치원읍,[30027] 세종특별자치시 조치원읍 조치원4길 20 잡곡뱅크,36.6004751,127.2987488
9310,잡화,일반음식점,044-867-6395,연서면,[00000] 세종특별자치시 연서면 와룡로 348 (신대리),,
9311,장 돈가스,일반음식점,044-868-9729,해밀동,[30092] 세종특별자치시 해밀3로 43 2층213호,36.52858671,127.2644899
9312,장가게 튀김료리집,일반음식점,044-866-0612,아름동,[30100] 세종특별자치시 보듬3로 100 1층 115호,36.5119507,127.2486262
9313,장군네 삽다리곱창,일반음식점,044-865-6946,조치원읍,[30030] 세종특별자치시 조치원읍 큰말2길 1 1층3호,36.5953256,127.2889937
9314,장군농장,의류/잡화/안경,,장군면,[30053] 세종특별자치시 장군면 장척로 423,36.49851519,127.2070309
9315,장군만나,일반음식점,044-868-0334,장군면,[30053] 세종특별자치시 장군면 장척로 406 1층 우측호,36.49718174,127.2057274
9316,장군영농조합법인,슈퍼/마트,044-864-1447,장군면,[30052] 세종특별자치시 장군면 평기길 97 평기리 296,36.50436292,127.2000949
9317,장군짬뽕,일반음식점,044-863-5292,장군면,[30054] 세종특별자치시 장군면 산학리길 16-5 1층,36.49290456,127.2158275
9318,장군찹쌀 꽈배기,일반음식점,,장군면,"[00000] 세종특별자치시 장군면 장척로  408, 3동 1층 (도계리)",,
9319,장군치킨&HOF,일반음식점,044-866-8828,고운동,[30062] 세종특별자치시 마음로 264 1층 101호,36.51933277,127.2345983
9320,장군치킨호프,일반음식점,044-864-1799,장군면,[30055] 세종특별자치시 장군면 장척로 569 106호,36.49933724,127.2210314
9321,장군칼국수,일반음식점,044-866-9980,장군면,[30053] 세종특별자치시 장군면 장기초교길 26 장군칼국수,36.49593316,127.2077046
9322,"장군휘장사,세차,카용품",기타,044-865-9896,장군면,[30055] 세종특별자치시 장군면 장기로 856 장군휘장사/세차,36.49845618,127.2283069
9323,장기3급정비공업사,자동차/자전거,044-853-2737,장군면,[30053] 세종특별자치시 장군면 하봉길 8-1 세종시장군면하봉길8-1,36.49573703,127.2026056
9324,장기농약사,의류/잡화/안경,044-857-7759,장군면,[30053] 세종특별자치시 장군면 장척로 397-23 장기농약사,36.4978384,127.2055421
9325,장기떡방앗간,일반음식점,044-857-2419,장군면,[30053] 세종특별자치시 장군면 장척로 408-3 장기떡방앗간,36.49726485,127.2060279
9326,장기약국,병원/약국,044-587-1700,장군면,[30053] 세종특별자치시 장군면 장척로 405-2 장기약국,36.4974509,127.205546
9327,장기오토바이,가전/통신,044-857-3842,장군면,[00000] 세종특별자치시 장군면 도계리 156,,
9328,장기종합건재,부동산/인테리어,,장군면,[00000] 세종특별자치시 장군면 월현윗길  176 (봉안리),,
9329,장기주유소,주유소,044-857-3334,장군면,[30053] 세종특별자치시 장군면 장기초교길 6,36.49742197,127.2066179
9330,장난감백화점,의류/잡화/안경,044-863-1909,조치원읍,[30027] 세종특별자치시 조치원읍 새내4길 3 장난감백화점,36.5974049,127.299246
9331,장동석 내과,병원/약국,,조치원읍,"[00000] 세종특별자치시 조치원읍 조치원로  28, 3층 1호 (원리,피어리타워)",,
9332,장루이다비드세종점,미용/뷰티/위생,044-862-4046,반곡동,"[30146] 세종특별자치시 한누리대로 1828 시드니블루 2층 201,202 (반곡동)",36.49805541,127.3117381
9333,장모님 한상,일반음식점,044-867-0887,보람동,[30151] 세종특별자치시 한누리대로 2144 2층208호,36.47878318,127.2879597
9334,장미맨숀조치원잠,일반음식점,044-862-2562,조치원읍,[30021] 세종특별자치시 조치원읍 행복5길 30 장미맨숀,36.60488414,127.2929972
9335,장미아트M연구소,학원/교육,,고운동,[30101] 세종특별자치시 만남로 187 1604동 102호,36.51553767,127.2386773
9336,장미주단,부동산/인테리어,044-862-2272,조치원읍,[30027] 세종특별자치시 조치원읍 장안로 10-5 장미주단,36.60075059,127.3011606
9337,장수건강원,병원/약국,044-862-5670,조치원읍,[30026] 세종특별자치시 조치원읍 장안로 17-3 1층 장수건강원,36.60031111,127.3015222
9338,장수계란말이김밥 세종점,일반음식점,044-866-8848,어진동,[30121] 세종특별자치시 갈매로 364 세종푸르지오시티1차 120호,36.49601239,127.2637928
9339,장수마을,일반음식점,044-863-7433,연동면,[30066] 세종특별자치시 연동면 예양길 2 장수마을,36.57317397,127.3231404
9340,장어나라,일반음식점,044-863-5959,연서면,[30042] 세종특별자치시 연서면 도신고복로 1033 1층,36.60657755,127.2557816
9341,장어마을,일반음식점,044-867-8522,연동면,[30067] 세종특별자치시 연동면 태산로 165 장어마을,36.52058416,127.3550513
9342,장어정,일반음식점,,다정동,[30125] 세종특별자치시 다정5길 83 2층,36.49624003,127.2382743
9343,장어촌,일반음식점,044-866-0592,조치원읍,[30020] 세종특별자치시 조치원읍 문화2길 68 1층,36.60271403,127.2887472
9344,장어촌,일반음식점,044-866-0592,조치원읍,[30020] 세종특별자치시 조치원읍 문화2길 68 1층,36.60271403,127.2887472
